C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_305.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_305.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_305.jpg,0,0,0,1.03726
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_380.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_380.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_380.jpg,0,0,0,1.031001
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_454.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_454.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_454.jpg,0,0,0,1.022715
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_529.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_529.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_529.jpg,0,0,0,1.014496
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_604.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_604.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_604.jpg,0,0,0,1.006391
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_679.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_679.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_679.jpg,0,0,0,1.000367
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_749.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_749.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_749.jpg,0,0,0,0.9923907
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_823.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_823.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_823.jpg,0,0,0,0.984479
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_898.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_898.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_898.jpg,0,0,0,0.9785869
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_16_974.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_16_974.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_16_974.jpg,0,0,0,0.9707862
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_050.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_050.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_050.jpg,0,0,0,0.9630481
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_116.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_116.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_116.jpg,0,0.1052307,0,1.027373
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_193.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_193.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_193.jpg,0,0.3334118,0,1.230765
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_270.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_270.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_270.jpg,0,0.5956384,0,1.684849
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_347.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_347.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_347.jpg,0,0.8274139,0,2.39154
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_425.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_425.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_425.jpg,-0.15,1,0,3.290995
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_501.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_501.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_501.jpg,-0.3,1,0,3.987501
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_578.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_578.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_578.jpg,-0.5000001,1,0,4.898093
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_655.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_655.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_655.jpg,0,1,0,5.773462
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_723.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_723.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_723.jpg,0,1,0,6.687137
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_798.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_798.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_798.jpg,0,1,0,7.372072
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_875.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_875.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_875.jpg,0,1,0,8.279361
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_17_954.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_17_954.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_17_954.jpg,0,1,0,9.179616
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_029.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_029.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_029.jpg,0,1,0,10.07281
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_106.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_106.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_106.jpg,-0.1,1,0,10.95656
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_183.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_183.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_183.jpg,-0.3,1,0,11.64309
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_260.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_260.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_260.jpg,-0.45,1,0,12.51023
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_330.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_330.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_330.jpg,0,1,0,13.35193
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_398.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_398.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_398.jpg,0,1,0,13.68295
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_476.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_476.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_476.jpg,0,1,0,14.68501
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_550.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_550.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_550.jpg,0,1,0,15.55019
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_625.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_625.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_625.jpg,0,1,0,16.41343
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_704.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_704.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_704.jpg,0,1,0,17.26789
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_780.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_780.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_780.jpg,0,1,0,17.91878
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_857.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_857.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_857.jpg,0,1,0,18.73942
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_18_924.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_18_924.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_18_924.jpg,0,1,0,19.55626
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_001.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_001.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_001.jpg,-0.15,1,0,20.15612
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_077.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_077.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_077.jpg,-0.35,1,0,20.90552
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_153.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_153.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_153.jpg,0,1,0,21.67125
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_229.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_229.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_229.jpg,0,1,0,22.46272
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_306.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_306.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_306.jpg,0,1,0,23.24715
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_383.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_383.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_383.jpg,0,1,0,24.02563
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_460.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_460.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_460.jpg,0,1,0,24.60493
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_537.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_537.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_537.jpg,0,1,0,25.37477
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_610.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_610.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_610.jpg,0,1,0,26.13812
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_685.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_685.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_685.jpg,0,1,0,26.89523
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_759.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_759.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_759.jpg,0,1,0,27.45909
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_835.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_835.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_835.jpg,0,1,0,28.20553
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_903.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_903.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_903.jpg,0,1,0,28.94601
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_19_979.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_19_979.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_19_979.jpg,0,1,0,29.49738
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_054.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_054.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_054.jpg,0,1,0,30.18465
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_127.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_127.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_127.jpg,0,1,0,30.19027
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_203.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_203.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_203.jpg,0,1,0,30.19029
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_276.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_276.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_276.jpg,0,1,0,30.1903
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_351.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_351.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_351.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_425.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_425.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_425.jpg,-0.05,1,0,30.18969
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_499.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_499.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_499.jpg,-0.2,1,0,30.17984
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_576.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_576.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_576.jpg,0,1,0,30.19073
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_651.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_651.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_651.jpg,0,1,0,30.19004
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_727.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_727.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_727.jpg,0,1,0,30.19023
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_799.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_799.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_799.jpg,0,1,0,30.19027
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_873.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_873.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_873.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_20_947.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_20_947.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_20_947.jpg,0,1,0,30.1903
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_019.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_019.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_019.jpg,0,1,0,30.1905
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_092.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_092.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_092.jpg,0,1,0,30.19027
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_163.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_163.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_163.jpg,0,1,0,30.1903
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_236.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_236.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_236.jpg,0,1,0,30.19035
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_309.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_309.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_309.jpg,0,1,0,30.19029
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_381.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_381.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_381.jpg,0,1,0,30.19031
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_452.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_452.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_452.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_524.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_524.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_524.jpg,0,1,0,30.1903
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_594.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_594.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_594.jpg,0,1,0,30.19029
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_667.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_667.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_667.jpg,0,1,0,30.19027
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_742.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_742.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_742.jpg,0,1,0,30.19029
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_813.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_813.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_813.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_886.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_886.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_886.jpg,0,1,0,30.19029
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_21_957.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_21_957.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_21_957.jpg,-0.1,1,0,30.18768
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_029.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_029.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_029.jpg,-0.3,1,0,30.16926
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_102.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_102.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_102.jpg,0,1,0,30.18821
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_174.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_174.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_174.jpg,0,1,0,30.18986
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_247.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_247.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_247.jpg,0,1,0,30.19007
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_320.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_320.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_320.jpg,0,1,0,30.1903
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_392.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_392.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_392.jpg,0,1,0,30.19032
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_464.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_464.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_464.jpg,0,1,0,30.1902
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_537.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_537.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_537.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_613.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_613.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_613.jpg,0,1,0,30.19028
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_686.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_686.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_686.jpg,0,1,0,30.19033
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_760.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_760.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_760.jpg,0,1,0,30.19026
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_833.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_833.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_833.jpg,0,1,0,30.19032
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_907.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_907.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_907.jpg,0,1,0,30.19031
C:\Users\Aravinda\Desktop\IMG\center_2019_03_03_10_05_22_981.jpg,C:\Users\Aravinda\Desktop\IMG\left_2019_03_03_10_05_22_981.jpg,C:\Users\Aravinda\Desktop\IMG\right_2019_03_03_10_05_22_981.jpg,0,1,0,30.19032
